date,fp_id,session_count
2019-12-12,6755,1
2019-12-12,6798,1
2019-12-12,6799,1
2019-12-12,6802,2
2019-12-12,6823,1
2019-12-12,6830,1
2019-12-12,6847,1
2019-12-12,6849,1
2019-12-12,6853,1
2019-12-12,6858,1
2019-12-12,6891,1
2019-12-12,6920,1
2019-12-12,6925,1
2019-12-12,6926,2
2019-12-12,6942,1
2019-12-12,6958,2
2019-12-12,6960,1
2019-12-12,6969,2
2019-12-12,6972,1
2019-12-12,6974,1
2019-12-12,7075,1
2019-12-12,7100,1
2019-12-12,7102,1
2019-12-12,7142,1
2019-12-12,7210,1
2019-12-12,7217,1
2019-12-12,7253,1
2019-12-12,7273,1
2019-12-12,7334,1
2019-12-12,7344,1
2019-12-12,7376,1
2019-12-12,7379,1
2019-12-12,7399,2
2019-12-12,7405,1
2019-12-12,7410,2
2019-12-12,7411,1
2019-12-12,7423,1
2019-12-12,7440,1
2019-12-12,7443,1
2019-12-12,7445,1
2019-12-12,7488,1
2019-12-12,7496,1
2019-12-12,7502,1
2019-12-12,7507,1
2019-12-12,7584,1
2019-12-12,7596,1
2019-12-12,7644,1
2019-12-12,7663,1
2019-12-12,7679,1
2019-12-12,7765,1
2019-12-12,7778,1
2019-12-12,7797,1
2019-12-12,7801,2
2019-12-12,7820,1
2019-12-12,7853,1
2019-12-12,7855,1
2019-12-12,7861,1
2019-12-12,7868,2
2019-12-12,7874,1
2019-12-12,7913,1
2019-12-12,7941,1
2019-12-12,7953,1
2019-12-12,7957,1
2019-12-12,8016,1
2019-12-12,8043,1
2019-12-12,8052,1
2019-12-12,8060,1
2019-12-12,8091,1
2019-12-12,8126,1
2019-12-12,8127,1
2019-12-12,8203,1
2019-12-12,8270,1
2019-12-12,8273,1
2019-12-12,8282,1
2019-12-12,8284,1
2019-12-12,8291,1
2019-12-12,8373,1
2019-12-12,8379,1
2019-12-12,8409,1
2019-12-12,8447,1
2019-12-12,8488,1
2019-12-12,8494,1
2019-12-12,8517,1
2019-12-12,8525,1
2019-12-12,8548,1
2019-12-12,8571,1
2019-12-12,8573,1
2019-12-12,8577,1
2019-12-12,8591,1
2019-12-12,8617,1
2019-12-12,8625,1
2019-12-12,8639,1
2019-12-12,8649,1
2019-12-12,8678,1
2019-12-12,8684,1
2019-12-12,8721,1
2019-12-12,8725,1
2019-12-12,8827,1
2019-12-12,8930,1
2019-12-12,8952,1
2019-12-12,9012,1
2019-12-12,9063,1
2019-12-12,9107,1
2019-12-12,9139,1
2019-12-12,9220,1
2019-12-12,9273,2
2019-12-12,9296,1
2019-12-12,9306,1
2019-12-12,9324,1
2019-12-12,9341,1
2019-12-12,9365,1
2019-12-12,9369,1
2019-12-12,9394,1
2019-12-12,9406,1
2019-12-12,9598,1
2019-12-12,9633,1
2019-12-12,9724,1
2019-12-12,9727,2
2019-12-12,9747,2
2019-12-12,9776,1
2019-12-12,9899,1
2019-12-12,9934,1
2019-12-12,9945,1
2019-12-12,9969,1
2019-12-12,9978,1
2019-12-12,9980,1
2019-12-12,10017,2
2019-12-12,10022,1
2019-12-12,10086,3
2019-12-12,10138,1
2019-12-12,10175,1
2019-12-12,10184,1
2019-12-12,10215,1
2019-12-12,10222,1
2019-12-12,10224,1
2019-12-12,10272,1
2019-12-12,10304,1
2019-12-12,10350,1
2019-12-12,10372,1
2019-12-12,10377,1
2019-12-12,10416,1
2019-12-12,10441,1
2019-12-12,10449,1
2019-12-12,10450,1
2019-12-12,10462,1
2019-12-12,10474,2
2019-12-12,10619,1
2019-12-12,10664,1
2019-12-12,10703,1
2019-12-12,10777,1
2019-12-12,10797,1
2019-12-12,10873,1
2019-12-12,10879,1
2019-12-12,10893,1
2019-12-12,10970,1
2019-12-12,10974,1
2019-12-12,10975,1
2019-12-12,11086,1
2019-12-12,11117,1
2019-12-12,11131,1
2019-12-12,11250,1
2019-12-12,11268,1
2019-12-12,11418,1
2019-12-12,11419,1
2019-12-12,11420,1
2019-12-12,11421,1
2019-12-12,11422,1
2019-12-12,11423,1
2019-12-12,11424,1
2019-12-12,11425,1
2019-12-12,11426,1
2019-12-12,11427,1
2019-12-12,11428,1
2019-12-12,11429,1
2019-12-12,11430,1
2019-12-12,11431,1
2019-12-12,11432,1
2019-12-12,11433,1
2019-12-12,11434,1
2019-12-12,11435,1
2019-12-12,11436,1
2019-12-12,11437,1
2019-12-12,11438,1
2019-12-12,11439,1
2019-12-12,11440,1
2019-12-12,11441,1
2019-12-12,11442,1
2019-12-12,11443,1
2019-12-12,11444,1
2019-12-12,11445,1
2019-12-12,11446,1
2019-12-12,11447,1
2019-12-12,11448,1
2019-12-12,11449,1
2019-12-12,11450,1
2019-12-12,11451,1
2019-12-12,11452,1
2019-12-12,11453,1
2019-12-12,11454,1
2019-12-12,11455,1
2019-12-12,11456,1
2019-12-12,11457,1
2019-12-12,11458,1
2019-12-12,11459,1
2019-12-12,11460,1
2019-12-12,11461,1
2019-12-12,11462,1
2019-12-12,11463,1
2019-12-12,11464,1
2019-12-12,11465,1
2019-12-12,11466,1
2019-12-12,11467,1
2019-12-12,11468,1
2019-12-12,11469,1
2019-12-12,11470,1
2019-12-12,11471,1
2019-12-12,11472,1
2019-12-12,11473,1
2019-12-12,11474,1
2019-12-12,11475,1
2019-12-12,11476,1
2019-12-12,11477,1
2019-12-12,11478,1
2019-12-12,11479,1
2019-12-12,11480,1
2019-12-12,11481,1
2019-12-12,11482,1
2019-12-12,11483,1
2019-12-12,11484,1
2019-12-12,11485,1
2019-12-12,11486,1
2019-12-12,11487,1
2019-12-12,11488,1
2019-12-12,11489,1
2019-12-12,11490,1
2019-12-12,11491,1
2019-12-12,11492,1
2019-12-12,11493,1
2019-12-12,11494,1
2019-12-12,11495,1
2019-12-12,11496,1
2019-12-12,11497,1
2019-12-12,11498,1
2019-12-12,11499,1
2019-12-12,11500,1
2019-12-12,11501,1
2019-12-12,11502,1
2019-12-12,11503,1
2019-12-12,11504,1
2019-12-12,11505,1
2019-12-12,11506,1
2019-12-12,11507,1
2019-12-12,11508,1
2019-12-12,11509,1
2019-12-12,11510,1
2019-12-12,11511,1
2019-12-12,11512,1
2019-12-12,11513,1
2019-12-12,11514,1
2019-12-12,11515,1
2019-12-12,11516,1
2019-12-12,11517,1
2019-12-12,11518,1
2019-12-12,11519,1
2019-12-12,11520,1
2019-12-12,11521,1
2019-12-12,11522,1
2019-12-12,11523,1
2019-12-12,11524,1
2019-12-12,11525,1
2019-12-12,11526,1
2019-12-12,11527,1
2019-12-12,11528,1
2019-12-12,11529,1
2019-12-12,11530,1
2019-12-12,11531,1
2019-12-12,11532,1
2019-12-12,11533,1
2019-12-12,11534,1
2019-12-12,11535,1
2019-12-12,11536,1
2019-12-12,11537,1
2019-12-12,11538,1
2019-12-12,11539,1
2019-12-12,11540,1
2019-12-12,11541,1
2019-12-12,11542,1
2019-12-12,11543,1
2019-12-12,11544,1
2019-12-12,11545,1
2019-12-12,11546,1
2019-12-12,11547,1
2019-12-12,11548,1
2019-12-12,11549,1
2019-12-12,11550,1
2019-12-12,11551,1
2019-12-12,11552,1
2019-12-12,11553,1
2019-12-12,11554,1
2019-12-12,11555,1
2019-12-12,11556,1
2019-12-12,11557,1
2019-12-12,11558,1
2019-12-12,11559,1
2019-12-12,11560,1
2019-12-12,11561,1
2019-12-12,11562,1
2019-12-12,11563,1
2019-12-12,11564,1
2019-12-12,11565,1
2019-12-12,11566,1
2019-12-12,11567,1
2019-12-12,11568,1
2019-12-12,11569,1
2019-12-12,11570,1
2019-12-12,11571,1
2019-12-12,11572,1
2019-12-12,11573,1
2019-12-12,11574,1
2019-12-12,11575,1
2019-12-12,11576,1
2019-12-12,11577,1
2019-12-12,11578,1
2019-12-12,11579,1
2019-12-12,11580,1
2019-12-12,11581,1
2019-12-12,11582,1
2019-12-12,11583,1
2019-12-12,11584,1
2019-12-12,11585,1
2019-12-12,11586,1
2019-12-12,11587,1
2019-12-12,11588,1
2019-12-12,11589,1
2019-12-12,11590,1
2019-12-12,11591,1
2019-12-12,11592,1
2019-12-12,11593,1
2019-12-12,11594,1
2019-12-12,11595,1
2019-12-12,11596,1
2019-12-12,11597,1
2019-12-12,11598,1
2019-12-12,11599,1
2019-12-12,11600,1
2019-12-12,11601,1
2019-12-12,11602,1
2019-12-12,11603,1
2019-12-12,11604,1
2019-12-12,11605,1
2019-12-12,11606,1
2019-12-12,11607,1
2019-12-12,11608,1
2019-12-12,11609,1
2019-12-12,11610,1
2019-12-12,11611,1
2019-12-12,11612,1
2019-12-12,11613,1
2019-12-12,11614,1
2019-12-12,11615,1
2019-12-12,11616,1
2019-12-12,11617,1
2019-12-12,11618,1
2019-12-12,11619,1
2019-12-12,11620,1
2019-12-12,11621,1
2019-12-12,11622,1
2019-12-12,11623,1
2019-12-12,11624,1
2019-12-12,11625,1
2019-12-12,11626,1
2019-12-12,11627,1
2019-12-12,11628,1
2019-12-12,11629,1
2019-12-12,11630,1
2019-12-12,11631,1
2019-12-12,11632,1
2019-12-12,11633,1
2019-12-12,11634,1
2019-12-12,11635,1
2019-12-12,11636,1
2019-12-12,11637,1
2019-12-12,11638,1
2019-12-12,11639,1
2019-12-12,11640,1
2019-12-12,11641,1
2019-12-12,11642,1
2019-12-12,11643,1
2019-12-12,11644,1
2019-12-12,11645,1
2019-12-12,11646,1
2019-12-12,11647,1
2019-12-12,11648,1
2019-12-12,11649,1
2019-12-12,11650,1
2019-12-12,11651,1
2019-12-12,11652,1
2019-12-12,11653,1
2019-12-12,11654,1
2019-12-12,11655,1
2019-12-12,11656,2
2019-12-12,11657,1
2019-12-12,11658,1
2019-12-12,11659,1
2019-12-12,11660,1
2019-12-12,11661,1
2019-12-12,11662,1
2019-12-12,11663,1
2019-12-12,11664,1
2019-12-12,11665,1
2019-12-12,11666,1
2019-12-12,11667,1
2019-12-12,11668,1
2019-12-12,11669,1
2019-12-12,11670,1
2019-12-12,11671,1
2019-12-12,11672,1
2019-12-12,11673,1
2019-12-12,11674,1
2019-12-12,11675,1
2019-12-12,11676,1
2019-12-12,11677,1
2019-12-12,11678,1
2019-12-12,11679,1
2019-12-12,11680,1
2019-12-12,11681,1
2019-12-12,11682,1
2019-12-12,11683,1
2019-12-12,11684,1
2019-12-12,11685,1
2019-12-12,11686,1
2019-12-12,11687,1
2019-12-12,11688,1
2019-12-12,11689,1
2019-12-12,11690,1
2019-12-12,11691,1
2019-12-12,11692,1
2019-12-12,11693,1
2019-12-12,11694,1
2019-12-12,11695,1
2019-12-12,11696,1
2019-12-12,11697,1
2019-12-12,11698,1
2019-12-12,11699,1
2019-12-12,11700,1
2019-12-12,11701,1
2019-12-12,11702,1
2019-12-12,11703,1
2019-12-12,11704,1
2019-12-12,11705,1
2019-12-12,11706,1
2019-12-12,11707,1
2019-12-12,11708,1
2019-12-12,11709,1
2019-12-12,11710,1
2019-12-12,11711,1
2019-12-12,11712,1
2019-12-12,11713,1
2019-12-12,11714,1
2019-12-12,11715,1
2019-12-12,11716,1
2019-12-12,11717,1
2019-12-12,11718,1
2019-12-12,11719,1
2019-12-12,11720,1
2019-12-12,11721,1
2019-12-12,11722,1
2019-12-12,11723,1
2019-12-12,11724,1
2019-12-12,11725,1
2019-12-12,11726,1
2019-12-12,11727,1
2019-12-12,11728,1
2019-12-12,11729,1
2019-12-12,11730,1
2019-12-12,11731,1
2019-12-12,11732,1
2019-12-12,11733,1
2019-12-12,11734,1
2019-12-12,11735,1
2019-12-12,11736,1
2019-12-12,11737,1
2019-12-12,11738,1
2019-12-12,11739,1
2019-12-12,11740,1
2019-12-12,11741,1
2019-12-12,11742,1
2019-12-12,11743,1
2019-12-12,11744,1
2019-12-12,11745,1
2019-12-12,11746,1
2019-12-12,11747,1
2019-12-12,11748,1
2019-12-12,11749,1
2019-12-12,11750,1
2019-12-12,11751,1
2019-12-12,11752,1
2019-12-12,11753,1
2019-12-12,11754,1
2019-12-12,11755,1
2019-12-12,11756,1
2019-12-12,11757,1
2019-12-12,11758,1
2019-12-12,11759,1
2019-12-12,11760,1
2019-12-12,11761,1
2019-12-12,11762,1
2019-12-12,11763,1
2019-12-12,11764,1
2019-12-12,11765,1
2019-12-12,11766,1
2019-12-12,11767,1
2019-12-12,11768,1
2019-12-12,11769,1
2019-12-12,11770,1
2019-12-12,11771,1
2019-12-12,11772,1
2019-12-12,11773,1
2019-12-12,11774,1
2019-12-12,11775,1
2019-12-12,11776,1
2019-12-12,11777,1
2019-12-12,11778,1
2019-12-12,11779,1
2019-12-12,11780,1
2019-12-12,11781,1
2019-12-12,11782,1
2019-12-12,11783,1
2019-12-12,11784,1
2019-12-12,11785,2
2019-12-12,11786,1
2019-12-12,11787,1
2019-12-12,11788,1
2019-12-12,11789,1
2019-12-12,11790,1
2019-12-12,11791,1
2019-12-12,11792,1
2019-12-12,11793,1
2019-12-12,11794,1
2019-12-12,11795,1
2019-12-12,11796,1
2019-12-12,11797,1
2019-12-12,11798,1
2019-12-12,11799,1
2019-12-12,11800,1
2019-12-12,11801,1
2019-12-12,11802,1
2019-12-12,11803,1
2019-12-12,11804,1
2019-12-12,11805,1
2019-12-12,11806,1
2019-12-12,11807,1
2019-12-12,11808,1
2019-12-12,11809,1
2019-12-12,11810,1
2019-12-12,11811,1
2019-12-12,11812,1
2019-12-12,11813,1
2019-12-12,11814,1
2019-12-12,11815,1
2019-12-12,11816,1
2019-12-12,11817,1
2019-12-12,11818,1
2019-12-12,11819,1
2019-12-12,11820,1
2019-12-12,11821,1
2019-12-12,11822,1
2019-12-12,11823,1
2019-12-12,11824,1
2019-12-12,11825,1
2019-12-12,11826,1
2019-12-12,11827,1
2019-12-12,11828,1
2019-12-12,11829,1
2019-12-12,11830,1
2019-12-12,11831,1
2019-12-12,11832,1
2019-12-12,11833,1
2019-12-12,11834,1
2019-12-12,11835,1
2019-12-12,11836,2
2019-12-12,11837,1
2019-12-12,11838,1
2019-12-12,11839,1
2019-12-12,11840,1
2019-12-12,11841,1
2019-12-12,11842,1
2019-12-12,11843,1
2019-12-12,11844,1
2019-12-12,11845,1
2019-12-12,11846,1
2019-12-12,11847,1
2019-12-12,11848,1
2019-12-12,11849,1
2019-12-12,11850,1
2019-12-12,11851,1
2019-12-12,11852,1
2019-12-12,11853,1
2019-12-12,11854,1
2019-12-12,11855,1
2019-12-12,11856,1
2019-12-12,11857,1
2019-12-12,11858,1
2019-12-12,11859,1
2019-12-13,261,2
2019-12-13,265,3
2019-12-13,267,2
2019-12-13,268,1
2019-12-13,269,9
2019-12-13,271,69
2019-12-13,272,1
2019-12-13,273,4
2019-12-13,276,17
2019-12-13,287,9
2019-12-13,291,1
2019-12-13,292,7
2019-12-13,293,1
2019-12-13,294,1
2019-12-13,295,1
2019-12-13,297,1
2019-12-13,301,20
2019-12-13,302,5
2019-12-13,303,4
2019-12-13,304,3
2019-12-13,306,6
2019-12-13,307,32
2019-12-13,308,5
2019-12-13,311,1
2019-12-13,315,1
2019-12-13,316,58
2019-12-13,319,8
2019-12-13,321,5
2019-12-13,323,18
2019-12-13,325,1
2019-12-13,329,1
2019-12-13,331,60
2019-12-13,333,1
2019-12-13,338,19
2019-12-13,340,16
2019-12-13,342,1
2019-12-13,343,25
2019-12-13,346,2
2019-12-13,350,4
2019-12-13,351,18
2019-12-13,352,172
2019-12-13,353,20
2019-12-13,354,1
2019-12-13,358,4
2019-12-13,360,13
2019-12-13,364,1
2019-12-13,366,4
2019-12-13,371,2
2019-12-13,379,6
2019-12-13,383,1
2019-12-13,386,2
2019-12-13,388,4
2019-12-13,390,7
2019-12-13,391,6
2019-12-13,392,15
2019-12-13,395,5
2019-12-13,398,1
2019-12-13,399,2
2019-12-13,402,2
2019-12-13,403,1
2019-12-13,404,2
2019-12-13,411,2
2019-12-13,412,1
2019-12-13,414,1
2019-12-13,415,5
2019-12-13,416,5
2019-12-13,417,1
2019-12-13,419,10
2019-12-13,421,1
2019-12-13,425,6
2019-12-13,426,4
2019-12-13,429,2
2019-12-13,435,1
2019-12-13,440,2
2019-12-13,448,1
2019-12-13,451,3
2019-12-13,453,2
2019-12-13,456,27
2019-12-13,457,1
2019-12-13,459,5
2019-12-13,462,4
2019-12-13,463,5
2019-12-13,468,4
2019-12-13,470,5
2019-12-13,475,1
2019-12-13,476,2
2019-12-13,477,1
2019-12-13,480,2
2019-12-13,483,1
2019-12-13,487,2
2019-12-13,493,4
2019-12-13,507,1
2019-12-13,511,1
2019-12-13,513,5
2019-12-13,515,5
2019-12-13,518,1
2019-12-13,526,1
2019-12-13,533,2
2019-12-13,534,2
2019-12-13,535,3
2019-12-13,539,1
2019-12-13,542,5
2019-12-13,547,11
2019-12-13,551,2
2019-12-13,552,2
2019-12-13,555,4
2019-12-13,556,6
2019-12-13,558,1
2019-12-13,562,2
2019-12-13,567,2
2019-12-13,568,3
2019-12-13,575,6
2019-12-13,576,1
2019-12-13,579,33
2019-12-13,582,12
2019-12-13,584,2
2019-12-13,591,4
2019-12-13,592,1
2019-12-13,593,1
2019-12-13,594,6
2019-12-13,595,1
2019-12-13,598,3
2019-12-13,601,13
2019-12-13,602,2
2019-12-13,603,3
2019-12-13,612,8
2019-12-13,615,25
2019-12-13,619,3
2019-12-13,623,3
2019-12-13,625,3
2019-12-13,630,4
2019-12-13,635,1
2019-12-13,636,1
2019-12-13,637,29
2019-12-13,642,2
2019-12-13,643,1
2019-12-13,645,1
2019-12-13,648,1
2019-12-13,649,13
2019-12-13,650,1
2019-12-13,657,1
2019-12-13,658,2
2019-12-13,660,2
2019-12-13,667,1
2019-12-13,668,1
2019-12-13,671,2
2019-12-13,675,1
2019-12-13,676,1
2019-12-13,677,23
2019-12-13,680,9
2019-12-13,686,2
2019-12-13,694,11
2019-12-13,696,4
2019-12-13,704,2
2019-12-13,708,3
2019-12-13,712,1
2019-12-13,714,3
2019-12-13,716,8
2019-12-13,720,1
2019-12-13,721,1
2019-12-13,722,7
2019-12-13,726,1
2019-12-13,728,1
2019-12-13,731,31
2019-12-13,733,7
2019-12-13,735,3
2019-12-13,738,1
2019-12-13,741,18
2019-12-13,744,7
2019-12-13,745,3
2019-12-13,746,6
2019-12-13,748,1
2019-12-13,752,6
2019-12-13,755,1
2019-12-13,756,1
2019-12-13,758,1
2019-12-13,761,1
2019-12-13,768,5
2019-12-13,774,1
2019-12-13,775,2
2019-12-13,778,1
2019-12-13,779,1
2019-12-13,781,2
2019-12-13,786,1
2019-12-13,790,13
2019-12-13,794,2
2019-12-13,796,1
2019-12-13,802,1
2019-12-13,804,32
2019-12-13,806,1
2019-12-13,810,1
2019-12-13,814,1
2019-12-13,815,1
2019-12-13,818,1
2019-12-13,820,1
2019-12-13,823,1
2019-12-13,829,1
2019-12-13,830,1
2019-12-13,835,5
2019-12-13,837,2
2019-12-13,840,12
2019-12-13,843,2
2019-12-13,846,3
2019-12-13,847,4
2019-12-13,849,1
2019-12-13,851,3
2019-12-13,855,1
2019-12-13,857,3
2019-12-13,864,13
2019-12-13,877,13
2019-12-13,878,15
2019-12-13,882,1
2019-12-13,885,3
2019-12-13,886,1
2019-12-13,973,4
2019-12-13,979,1
2019-12-13,980,5
2019-12-13,986,1
2019-12-13,987,2
2019-12-13,991,1
2019-12-13,996,6
2019-12-13,997,1
2019-12-13,1003,2
2019-12-13,1004,1
2019-12-13,1009,4
2019-12-13,1014,3
2019-12-13,1021,3
2019-12-13,1023,3
2019-12-13,1024,6
2019-12-13,1025,1
2019-12-13,1027,3
2019-12-13,1037,3
2019-12-13,1041,1
2019-12-13,1045,4
2019-12-13,1047,1
2019-12-13,1050,1
2019-12-13,1056,1
2019-12-13,1057,1
2019-12-13,1062,8
2019-12-13,1072,5
2019-12-13,1075,7
2019-12-13,1076,1
2019-12-13,1083,1
2019-12-13,1085,1
2019-12-13,1088,2
2019-12-13,1089,1
2019-12-13,1090,4
2019-12-13,1092,1
2019-12-13,1105,4
2019-12-13,1112,3
2019-12-13,1113,1
2019-12-13,1115,2
2019-12-13,1117,6
2019-12-13,1120,3
2019-12-13,1129,1
2019-12-13,1140,1
2019-12-13,1142,3
2019-12-13,1143,3
2019-12-13,1144,2
2019-12-13,1147,1
2019-12-13,1157,2
2019-12-13,1159,2
2019-12-13,1161,1
2019-12-13,1162,19
2019-12-13,1170,2
2019-12-13,1181,1
2019-12-13,1188,1
2019-12-13,1189,1
2019-12-13,1192,5
2019-12-13,1193,1
2019-12-13,1194,1
2019-12-13,1196,1
2019-12-13,1198,1
2019-12-13,1201,7
2019-12-13,1208,2
2019-12-13,1221,3
2019-12-13,1224,1
2019-12-13,1226,5
2019-12-13,1229,1
2019-12-13,1236,1
2019-12-13,1237,2
2019-12-13,1239,1
2019-12-13,1243,2
2019-12-13,1244,1
2019-12-13,1253,2
2019-12-13,1260,2
2019-12-13,1268,1
2019-12-13,1271,2
2019-12-13,1281,2
2019-12-13,1287,3
2019-12-13,1293,6
2019-12-13,1297,2
2019-12-13,1299,1
2019-12-13,1306,3
2019-12-13,1309,3
2019-12-13,1311,3
2019-12-13,1316,2
2019-12-13,1317,1
2019-12-13,1318,1
2019-12-13,1326,2
2019-12-13,1327,1
2019-12-13,1332,3
2019-12-13,1341,3
2019-12-13,1345,5
2019-12-13,1347,1
2019-12-13,1349,3
2019-12-13,1351,3
2019-12-13,1352,2
2019-12-13,1354,3
2019-12-13,1358,1
2019-12-13,1362,2
2019-12-13,1367,1
2019-12-13,1369,2
2019-12-13,1379,1
2019-12-13,1385,2
2019-12-13,1387,1
2019-12-13,1400,2
2019-12-13,1407,2
2019-12-13,1409,2
2019-12-13,1412,2
2019-12-13,1414,5
2019-12-13,1419,3
2019-12-13,1422,1
2019-12-13,1425,1
2019-12-13,1429,1
2019-12-13,1436,3
2019-12-13,1437,9
2019-12-13,1438,2
2019-12-13,1449,2
2019-12-13,1454,6
2019-12-13,1466,1
2019-12-13,1472,1
2019-12-13,1484,2
2019-12-13,1486,1
2019-12-13,1489,1
2019-12-13,1497,1
2019-12-13,1501,1
2019-12-13,1509,1
2019-12-13,1512,1
2019-12-13,1513,2
2019-12-13,1518,2
2019-12-13,1532,1
2019-12-13,1533,1
2019-12-13,1537,2
2019-12-13,1540,2
2019-12-13,1543,1
2019-12-13,1546,1
2019-12-13,1547,1
2019-12-13,1549,3
2019-12-13,1550,1
2019-12-13,1563,4
2019-12-13,1567,1
2019-12-13,1580,1
2019-12-13,1584,4
2019-12-13,1588,4
2019-12-13,1589,1
2019-12-13,1595,1
2019-12-13,1596,1
2019-12-13,1597,1
2019-12-13,1607,1
2019-12-13,1609,1
2019-12-13,1613,5
2019-12-13,1617,1
2019-12-13,1618,3
2019-12-13,1623,1
2019-12-13,1627,1
2019-12-13,1629,3
2019-12-13,1631,1
2019-12-13,1635,2
2019-12-13,1636,2
2019-12-13,1645,1
2019-12-13,1646,2
2019-12-13,1648,1
2019-12-13,1655,1
2019-12-13,1658,2
2019-12-13,1662,2
2019-12-13,1669,1
2019-12-13,1677,2
2019-12-13,1678,3
2019-12-13,1680,1
2019-12-13,1681,1
2019-12-13,1686,1
2019-12-13,1693,1
2019-12-13,1699,1
2019-12-13,1707,5
2019-12-13,1711,5
2019-12-13,1723,1
2019-12-13,1728,1
2019-12-13,1740,1
2019-12-13,1742,2
2019-12-13,1745,1
2019-12-13,1748,2
2019-12-13,1758,2
2019-12-13,1761,2
2019-12-13,1765,2
2019-12-13,1769,1
2019-12-13,1776,1
2019-12-13,1779,1
2019-12-13,1781,1
2019-12-13,1784,1
2019-12-13,1793,1
2019-12-13,1801,1
2019-12-13,1802,5
2019-12-13,1810,1
2019-12-13,1811,3
2019-12-13,1826,2
2019-12-13,1828,2
2019-12-13,1829,1
2019-12-13,1835,1
2019-12-13,1844,1
2019-12-13,1845,3
2019-12-13,1854,8
2019-12-13,1855,1
2019-12-13,1858,1
2019-12-13,1863,2
2019-12-13,1864,5
2019-12-13,1871,1
2019-12-13,1874,3
2019-12-13,1880,2
2019-12-13,1886,1
2019-12-13,1891,1
2019-12-13,1894,1
2019-12-13,1896,1
2019-12-13,1909,2
2019-12-13,1915,1
2019-12-13,1919,6
2019-12-13,1921,2
2019-12-13,1927,1
2019-12-13,1945,2
2019-12-13,1953,1
2019-12-13,1954,2
2019-12-13,1956,1
2019-12-13,1957,4
2019-12-13,1963,1
2019-12-13,1970,2
2019-12-13,1972,2
2019-12-13,1983,1
2019-12-13,1984,1
2019-12-13,1998,1
2019-12-13,1999,4
2019-12-13,2014,4
2019-12-13,2022,1
2019-12-13,2024,1
2019-12-13,2026,1
2019-12-13,2027,1
2019-12-13,2030,1
2019-12-13,2042,1
2019-12-13,2046,1
2019-12-13,2054,1
2019-12-13,2064,1
2019-12-13,2073,1
2019-12-13,2074,3
2019-12-13,2075,3
2019-12-13,2077,1
2019-12-13,2078,1
2019-12-13,2087,5
2019-12-13,2098,3
2019-12-13,2099,1
2019-12-13,2106,1
2019-12-13,2120,1
2019-12-13,2128,1
2019-12-13,2134,1
2019-12-13,2135,2
2019-12-13,2140,8
2019-12-13,2142,1
2019-12-13,2147,3
2019-12-13,2149,1
2019-12-13,2175,1
2019-12-13,2178,1
2019-12-13,2190,1
2019-12-13,2192,1
2019-12-13,2202,1
2019-12-13,2206,1
2019-12-13,2214,1
2019-12-13,2218,3
2019-12-13,2220,1
2019-12-13,2226,1
2019-12-13,2229,1
2019-12-13,2233,1
2019-12-13,2236,1
2019-12-13,2239,6
2019-12-13,2244,1
2019-12-13,2252,1
2019-12-13,2260,1
2019-12-13,2263,1
2019-12-13,2266,1
2019-12-13,2268,1
2019-12-13,2273,1
2019-12-13,2276,1
2019-12-13,2277,1
2019-12-13,2279,2
2019-12-13,2286,1
2019-12-13,2295,1
2019-12-13,2313,2
2019-12-13,2323,2
2019-12-13,2330,1
2019-12-13,2335,1
2019-12-13,2336,2
2019-12-13,2339,2
2019-12-13,2351,1
2019-12-13,2353,1
2019-12-13,2361,2
2019-12-13,2362,4
2019-12-13,2363,3
2019-12-13,2380,1
2019-12-13,2382,1
2019-12-13,2383,1
2019-12-13,2384,3
2019-12-13,2392,1
2019-12-13,2401,1
2019-12-13,2404,1
2019-12-13,2420,3
2019-12-13,2424,2
2019-12-13,2427,1
2019-12-13,2459,1
2019-12-13,2468,3
2019-12-13,2471,1
2019-12-13,2486,1
2019-12-13,2487,1
2019-12-13,2489,5
2019-12-13,2491,1
2019-12-13,2492,1
2019-12-13,2498,3
2019-12-13,2512,2
2019-12-13,2515,1
2019-12-13,2525,1
2019-12-13,2540,1
2019-12-13,2573,1
2019-12-13,2576,6
2019-12-13,2598,1
2019-12-13,2604,1
2019-12-13,2617,1
2019-12-13,2618,1
2019-12-13,2629,1
2019-12-13,2639,1
2019-12-13,2640,1
2019-12-13,2669,1
2019-12-13,2670,4
2019-12-13,2674,4
2019-12-13,2676,1
2019-12-13,2688,1
2019-12-13,2712,1
2019-12-13,2732,1
2019-12-13,2736,2
2019-12-13,2741,1
2019-12-13,2743,1
2019-12-13,2746,1
2019-12-13,2754,4
2019-12-13,2760,1
2019-12-13,2768,1
2019-12-13,2771,2
2019-12-13,2778,1
2019-12-13,2782,2
2019-12-13,2784,1
2019-12-13,2796,1
2019-12-13,2799,3
2019-12-13,2802,1
2019-12-13,2808,3
2019-12-13,2818,3
2019-12-13,2831,5
2019-12-13,2841,1
2019-12-13,2851,1
2019-12-13,2854,1
2019-12-13,2858,2
2019-12-13,2879,1
2019-12-13,2884,2
2019-12-13,2887,1
2019-12-13,2892,1
2019-12-13,2902,2
2019-12-13,2905,1
2019-12-13,2906,3
2019-12-13,2909,1
2019-12-13,2916,1
2019-12-13,2922,2
2019-12-13,2924,1
2019-12-13,2927,1
2019-12-13,2949,2
2019-12-13,2957,2
2019-12-13,2966,1
2019-12-13,2972,2
